id,sex,age,age_cat,race,priors_count,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,decile_score,score_text,two_year_recid,high_risk,sex_binary,is_african_american,charge_degree_binary
6692,Male,59,Greater than 45,Caucasian,0,F,Battery,0,0,5,Medium,0,0,1,0,1
1348,Male,20,Less than 25,African-American,2,M,Assault,0,0,10,High,0,1,1,1,0
1721,Male,18,Less than 25,Caucasian,3,F,Battery,0,0,7,Medium,1,0,1,0,1
5566,Male,30,25 - 45,African-American,0,F,Battery,0,0,7,Medium,0,0,1,1,1
5981,Male,37,25 - 45,African-American,0,M,Possession of Cannabis,0,0,2,Low,0,0,1,1,0
3166,Male,29,25 - 45,African-American,5,M,Fraud,0,0,10,High,1,1,1,1,0
3633,Male,42,25 - 45,Hispanic,4,M,Possession of Cannabis,0,0,3,Low,1,0,1,0,0
5462,Male,35,25 - 45,African-American,1,F,Assault,0,0,8,High,0,1,1,1,1
4318,Male,34,25 - 45,African-American,0,F,Robbery,0,0,4,Low,1,0,1,1,1
3080,Male,39,25 - 45,Hispanic,0,F,Theft,0,0,2,Low,0,0,1,0,1
6685,Male,32,25 - 45,Caucasian,4,F,Possession of Cannabis,0,0,1,Low,0,0,1,0,1
620,Male,26,25 - 45,African-American,2,F,Possession of Cannabis,4,0,10,High,1,1,1,1,1
3324,Female,29,25 - 45,African-American,0,M,Burglary,4,0,10,High,1,1,0,1,0
5707,Male,31,25 - 45,Caucasian,2,F,Robbery,0,0,5,Medium,1,0,1,0,1
4873,Male,44,25 - 45,Caucasian,0,M,Battery,0,0,5,Medium,0,0,1,0,0
1963,Male,23,Less than 25,Hispanic,0,F,Theft,0,0,8,High,1,1,1,0,1
2153,Female,25,25 - 45,Caucasian,0,M,Battery,2,0,4,Low,0,0,0,0,0
5409,Male,35,25 - 45,Caucasian,2,M,Assault,1,0,5,Medium,1,0,1,0,0
1391,Male,22,Less than 25,Hispanic,2,M,Theft,0,0,4,Low,0,0,1,0,0
2327,Male,19,Less than 25,African-American,6,F,Battery,0,0,9,High,1,1,1,1,1
3301,Male,44,25 - 45,Other,5,M,Theft,0,3,4,Low,1,0,1,0,0
3619,Male,18,Less than 25,African-American,0,F,Theft,0,0,5,Medium,0,0,1,1,1
6719,Female,49,Greater than 45,Caucasian,4,F,Burglary,0,3,6,Medium,0,0,0,0,1
5048,Male,43,25 - 45,Caucasian,2,M,Possession of Cannabis,0,0,3,Low,1,0,1,0,0
422,Male,28,25 - 45,Caucasian,2,F,Theft,0,0,5,Medium,0,0,1,0,1
7147,Male,44,25 - 45,Hispanic,2,F,Possession of Cannabis,0,0,10,High,0,1,1,0,1
3187,Male,24,Less than 25,African-American,2,M,Burglary,0,0,9,High,1,1,1,1,0
2889,Female,31,25 - 45,Hispanic,0,M,Battery,0,0,4,Low,0,0,0,0,0
1882,Male,31,25 - 45,Caucasian,1,M,DUI,0,0,8,High,1,1,1,0,0
2402,Male,36,25 - 45,African-American,10,F,Battery,0,0,7,Medium,0,0,1,1,1
4501,Male,30,25 - 45,Caucasian,3,M,Burglary,0,0,9,High,0,1,1,0,0
6273,Male,22,Less than 25,African-American,1,M,Theft,0,0,3,Low,0,0,1,1,0
354,Male,25,25 - 45,Other,2,M,Theft,0,0,4,Low,0,0,1,0,0
2821,Male,39,25 - 45,African-American,1,F,Assault,0,0,6,Medium,1,0,1,1,1
4018,Female,56,Greater than 45,African-American,0,M,Battery,0,0,7,Medium,0,0,0,1,0
1644,Male,54,Greater than 45,Hispanic,0,M,Theft,0,0,6,Medium,0,0,1,0,0
4659,Female,33,25 - 45,Caucasian,2,F,Possession of Cannabis,0,0,2,Low,1,0,0,0,1
1557,Male,48,Greater than 45,Caucasian,0,M,Theft,0,0,7,Medium,0,0,1,0,0
977,Female,33,25 - 45,Native American,3,M,Possession of Cannabis,0,0,1,Low,1,0,0,0,0
5293,Male,18,Less than 25,Hispanic,0,F,Burglary,0,0,6,Medium,1,0,1,0,1
1247,Male,41,25 - 45,African-American,1,F,Theft,0,0,7,Medium,0,0,1,1,1
4635,Male,21,Less than 25,African-American,0,M,Robbery,0,0,4,Low,0,0,1,1,0
6491,Male,29,25 - 45,Caucasian,1,F,Theft,0,0,7,Medium,0,0,1,0,1
6735,Male,31,25 - 45,Caucasian,2,F,Robbery,0,0,5,Medium,1,0,1,0,1
1632,Male,40,25 - 45,African-American,1,M,Possession of Cannabis,0,0,8,High,0,1,1,1,0
316,Male,18,Less than 25,Caucasian,0,F,Fraud,0,0,4,Low,1,0,1,0,1
2146,Female,18,Less than 25,African-American,0,F,Robbery,1,0,10,High,1,1,0,1,1
2912,Male,43,25 - 45,African-American,0,F,Assault,4,0,9,High,1,1,1,1,1
6001,Male,18,Less than 25,African-American,3,F,Assault,0,0,8,High,1,1,1,1,1
2779,Male,31,25 - 45,African-American,2,F,Theft,0,0,4,Low,1,0,1,1,1
6879,Male,32,25 - 45,Caucasian,0,F,Battery,0,0,4,Low,1,0,1,0,1
1531,Male,65,Greater than 45,Caucasian,1,M,DUI,0,0,6,Medium,0,0,1,0,0
3281,Male,18,Less than 25,African-American,0,M,Theft,0,0,3,Low,1,0,1,1,0
7056,Male,25,25 - 45,Caucasian,0,F,Theft,0,0,7,Medium,0,0,1,0,1
7129,Female,19,Less than 25,Hispanic,6,F,Battery,0,0,6,Medium,1,0,0,0,1
728,Male,34,25 - 45,African-American,1,M,Theft,0,0,6,Medium,0,0,1,1,0
333,Male,28,25 - 45,African-American,2,F,Drug Possession,0,0,4,Low,0,0,1,1,1
4770,Male,25,25 - 45,Caucasian,3,F,Drug Possession,4,0,7,Medium,1,0,1,0,1
784,Male,30,25 - 45,African-American,1,F,Battery,0,0,8,High,1,1,1,1,1
4168,Male,35,25 - 45,African-American,1,M,Battery,0,0,10,High,1,1,1,1,0
6336,Male,26,25 - 45,Caucasian,1,M,Burglary,0,0,3,Low,1,0,1,0,0
6219,Male,37,25 - 45,African-American,12,F,Battery,0,0,10,High,1,1,1,1,1
1118,Female,54,Greater than 45,African-American,0,M,Battery,0,0,8,High,1,1,0,1,0
4995,Male,35,25 - 45,Hispanic,1,M,Possession of Cannabis,0,0,1,Low,0,0,1,0,0
972,Female,27,25 - 45,Native American,2,M,Assault,0,0,5,Medium,0,0,0,0,0
1160,Male,48,Greater than 45,Caucasian,1,F,Theft,0,0,5,Medium,0,0,1,0,1
5937,Male,23,Less than 25,Other,2,M,Assault,0,0,2,Low,0,0,1,0,0
1153,Male,21,Less than 25,African-American,7,F,Possession of Cannabis,0,0,3,Low,1,0,1,1,1
5030,Male,18,Less than 25,African-American,1,M,Battery,0,0,8,High,1,1,1,1,0
4169,Female,18,Less than 25,African-American,1,F,Robbery,0,0,3,Low,0,0,0,1,1
968,Male,18,Less than 25,Caucasian,3,M,Battery,0,0,1,Low,0,0,1,0,0
5093,Male,39,25 - 45,Caucasian,0,F,Theft,0,3,1,Low,0,0,1,0,1
839,Male,23,Less than 25,Hispanic,1,F,Battery,4,3,7,Medium,1,0,1,0,1
5426,Male,53,Greater than 45,Other,4,F,DUI,0,0,9,High,1,1,1,0,1
2211,Male,38,25 - 45,African-American,8,M,Battery,0,0,10,High,1,1,1,1,0
3210,Male,32,25 - 45,Caucasian,0,F,Drug Possession,0,0,5,Medium,0,0,1,0,1
688,Male,25,25 - 45,African-American,4,M,Assault,0,0,7,Medium,1,0,1,1,0
2724,Male,27,25 - 45,Hispanic,0,F,Assault,0,0,2,Low,1,0,1,0,1
921,Male,18,Less than 25,African-American,2,M,Battery,0,0,9,High,1,1,1,1,0
1018,Male,39,25 - 45,Caucasian,0,M,Battery,0,0,4,Low,0,0,1,0,0
1307,Male,42,25 - 45,African-American,5,M,Battery,0,0,7,Medium,1,0,1,1,0
1631,Male,39,25 - 45,African-American,3,F,Battery,0,0,7,Medium,1,0,1,1,1
3635,Female,18,Less than 25,African-American,0,M,Assault,0,0,5,Medium,0,0,0,1,0
4553,Male,34,25 - 45,Other,0,F,Possession of Cannabis,0,0,4,Low,0,0,1,0,1
2206,Male,39,25 - 45,African-American,2,F,Burglary,0,0,3,Low,0,0,1,1,1
3677,Male,28,25 - 45,African-American,3,F,DUI,0,0,4,Low,0,0,1,1,1
6085,Male,48,Greater than 45,Other,0,M,Theft,0,0,4,Low,0,0,1,0,0
6729,Male,20,Less than 25,Caucasian,1,F,Possession of Cannabis,0,0,6,Medium,1,0,1,0,1
2361,Male,28,25 - 45,African-American,1,M,Battery,4,0,5,Medium,1,0,1,1,0
466,Male,24,Less than 25,African-American,0,F,Battery,0,0,8,High,0,1,1,1,1
5880,Male,27,25 - 45,Caucasian,4,F,Burglary,0,0,4,Low,1,0,1,0,1
2231,Male,32,25 - 45,Hispanic,0,F,Possession of Cannabis,0,0,8,High,1,1,1,0,1
4151,Female,18,Less than 25,African-American,0,F,Burglary,0,0,7,Medium,0,0,0,1,1
5858,Male,54,Greater than 45,Caucasian,1,M,Theft,0,0,1,Low,0,0,1,0,0
2547,Male,30,25 - 45,Caucasian,2,M,Fraud,0,0,4,Low,0,0,1,0,0
3088,Male,31,25 - 45,African-American,0,F,Battery,0,0,6,Medium,0,0,1,1,1
2638,Male,29,25 - 45,Caucasian,3,M,DUI,0,0,1,Low,0,0,1,0,0
1853,Male,18,Less than 25,African-American,0,F,Possession of Cannabis,0,0,7,Medium,0,0,1,1,1
4862,Male,50,Greater than 45,Caucasian,0,M,Battery,0,0,5,Medium,0,0,1,0,0
4716,Male,18,Less than 25,African-American,1,F,Theft,0,0,6,Medium,0,0,1,1,1
2108,Male,46,Greater than 45,Caucasian,1,F,DUI,0,0,2,Low,0,0,1,0,1
1538,Male,18,Less than 25,Hispanic,1,F,Battery,0,0,7,Medium,0,0,1,0,1
7170,Male,67,Greater than 45,Caucasian,3,M,Possession of Cannabis,0,0,5,Medium,0,0,1,0,0
3548,Female,34,25 - 45,Caucasian,5,F,Assault,0,0,2,Low,0,0,0,0,1
6478,Male,35,25 - 45,African-American,4,F,DUI,0,0,5,Medium,1,0,1,1,1
4686,Male,34,25 - 45,Caucasian,1,F,Burglary,0,0,7,Medium,1,0,1,0,1
21,Male,41,25 - 45,Caucasian,0,F,Battery,0,0,5,Medium,0,0,1,0,1
2238,Male,33,25 - 45,African-American,0,F,Assault,0,0,4,Low,0,0,1,1,1
6875,Male,33,25 - 45,African-American,5,M,Assault,0,0,10,High,0,1,1,1,0
2403,Male,34,25 - 45,Hispanic,0,F,Theft,0,0,4,Low,0,0,1,0,1
593,Female,40,25 - 45,African-American,3,F,Theft,0,0,6,Medium,0,0,0,1,1
6684,Male,23,Less than 25,Other,0,F,Possession of Cannabis,0,0,5,Medium,1,0,1,0,1
3953,Female,39,25 - 45,Caucasian,5,F,Theft,0,0,1,Low,0,0,0,0,1
2814,Male,24,Less than 25,African-American,2,F,Battery,0,1,9,High,1,1,1,1,1
1529,Female,28,25 - 45,African-American,6,F,Burglary,0,0,9,High,1,1,0,1,1
3709,Male,33,25 - 45,Caucasian,0,F,Possession of Cannabis,0,2,5,Medium,0,0,1,0,1
195,Male,36,25 - 45,African-American,1,M,Assault,0,0,9,High,0,1,1,1,0
2047,Male,41,25 - 45,Caucasian,4,M,Drug Possession,0,1,3,Low,1,0,1,0,0
6538,Male,38,25 - 45,African-American,2,F,Possession of Cannabis,0,0,5,Medium,1,0,1,1,1
684,Male,22,Less than 25,African-American,3,M,Drug Possession,0,0,7,Medium,0,0,1,1,0
5634,Male,18,Less than 25,African-American,0,M,Robbery,0,0,4,Low,0,0,1,1,0
4005,Male,24,Less than 25,Other,0,F,Possession of Cannabis,0,0,4,Low,1,0,1,0,1
3123,Male,29,25 - 45,African-American,0,F,Theft,0,2,4,Low,0,0,1,1,1
5994,Male,38,25 - 45,Caucasian,3,M,Theft,0,0,6,Medium,0,0,1,0,0
5374,Male,34,25 - 45,Caucasian,0,M,Theft,0,0,8,High,1,1,1,0,0
3363,Male,43,25 - 45,Caucasian,0,M,Assault,0,0,1,Low,1,0,1,0,0
1528,Male,41,25 - 45,African-American,2,F,Burglary,0,0,4,Low,0,0,1,1,1
4740,Male,20,Less than 25,Caucasian,3,F,Assault,0,0,1,Low,1,0,1,0,1
5289,Male,49,Greater than 45,Caucasian,0,M,Battery,0,0,6,Medium,1,0,1,0,0
290,Male,28,25 - 45,Other,0,F,Burglary,0,0,7,Medium,1,0,1,0,1
3211,Male,49,Greater than 45,Caucasian,1,M,Possession of Cannabis,0,0,1,Low,1,0,1,0,0
1958,Male,21,Less than 25,African-American,8,F,DUI,0,0,9,High,1,1,1,1,1
6132,Male,29,25 - 45,Caucasian,7,F,Burglary,0,0,6,Medium,1,0,1,0,1
379,Male,36,25 - 45,Other,1,F,Robbery,0,0,3,Low,1,0,1,0,1
1317,Male,18,Less than 25,African-American,2,M,Battery,0,0,3,Low,0,0,1,1,0
4703,Male,45,Greater than 45,Caucasian,0,M,Battery,0,0,5,Medium,0,0,1,0,0
6614,Male,47,Greater than 45,Caucasian,1,M,Theft,4,0,5,Medium,0,0,1,0,0
3231,Male,31,25 - 45,Caucasian,1,F,Battery,0,0,9,High,0,1,1,0,1
3285,Male,42,25 - 45,African-American,9,F,Drug Possession,0,0,2,Low,0,0,1,1,1
5395,Male,31,25 - 45,Caucasian,1,M,Battery,0,0,1,Low,0,0,1,0,0
6837,Male,39,25 - 45,African-American,1,M,Burglary,0,0,7,Medium,1,0,1,1,0
1818,Male,32,25 - 45,Caucasian,1,F,Burglary,0,3,2,Low,0,0,1,0,1
3783,Male,42,25 - 45,Caucasian,1,M,Assault,0,0,3,Low,0,0,1,0,0
1448,Male,38,25 - 45,African-American,0,F,Battery,0,0,10,High,1,1,1,1,1
2239,Male,52,Greater than 45,Caucasian,1,F,Battery,0,0,3,Low,1,0,1,0,1
612,Male,19,Less than 25,Caucasian,0,F,Burglary,0,0,4,Low,1,0,1,0,1
1814,Male,25,25 - 45,Asian,0,F,Burglary,0,0,4,Low,1,0,1,0,1
1642,Female,33,25 - 45,African-American,4,F,Possession of Cannabis,0,0,8,High,0,1,0,1,1
4195,Male,38,25 - 45,African-American,0,M,Battery,0,0,6,Medium,0,0,1,1,0
4449,Male,30,25 - 45,Caucasian,0,F,Battery,0,0,3,Low,0,0,1,0,1
5235,Male,37,25 - 45,Hispanic,1,F,Burglary,0,0,3,Low,1,0,1,0,1
4118,Female,23,Less than 25,Caucasian,1,F,Theft,0,3,7,Medium,0,0,0,0,1
5500,Male,36,25 - 45,African-American,0,M,Possession of Cannabis,0,0,8,High,0,1,1,1,0
5927,Female,35,25 - 45,Caucasian,7,F,Theft,0,0,3,Low,1,0,0,0,1
1093,Female,40,25 - 45,African-American,5,F,Possession of Cannabis,0,0,8,High,0,1,0,1,1
483,Male,41,25 - 45,Caucasian,2,F,Possession of Cannabis,0,3,8,High,0,1,1,0,1
6161,Female,21,Less than 25,African-American,2,F,Theft,3,0,5,Medium,1,0,0,1,1
6035,Male,28,25 - 45,Other,1,M,Robbery,0,0,7,Medium,0,0,1,0,0
4608,Male,34,25 - 45,Caucasian,0,F,Drug Possession,0,0,1,Low,0,0,1,0,1
4710,Male,19,Less than 25,African-American,1,F,Burglary,0,0,3,Low,0,0,1,1,1
3825,Female,32,25 - 45,African-American,0,F,Battery,0,0,6,Medium,0,0,0,1,1
6420,Female,18,Less than 25,African-American,8,F,Possession of Cannabis,0,0,9,High,1,1,0,1,1
3893,Female,41,25 - 45,African-American,6,F,Assault,0,0,9,High,1,1,0,1,1
86,Male,40,25 - 45,Caucasian,0,F,Battery,0,0,1,Low,0,0,1,0,1
3307,Male,56,Greater than 45,Hispanic,4,F,Battery,0,0,7,Medium,0,0,1,0,1
1893,Female,36,25 - 45,Hispanic,0,F,Battery,0,0,4,Low,0,0,0,0,1
4076,Male,27,25 - 45,African-American,3,F,Burglary,0,0,6,Medium,1,0,1,1,1
1477,Male,44,25 - 45,African-American,2,F,Possession of Cannabis,0,0,4,Low,0,0,1,1,1
2331,Male,28,25 - 45,African-American,2,F,Battery,0,0,2,Low,0,0,1,1,1
400,Male,42,25 - 45,Caucasian,2,F,DUI,0,0,4,Low,0,0,1,0,1
1732,Male,36,25 - 45,African-American,2,F,Battery,0,2,3,Low,0,0,1,1,1
1705,Male,51,Greater than 45,Caucasian,0,M,Possession of Cannabis,0,0,5,Medium,1,0,1,0,0
36,Male,48,Greater than 45,Hispanic,2,M,Battery,0,0,5,Medium,0,0,1,0,0
1561,Male,47,Greater than 45,African-American,0,M,Burglary,0,0,6,Medium,0,0,1,1,0
5429,Male,42,25 - 45,Caucasian,0,F,Assault,0,0,7,Medium,1,0,1,0,1
6588,Male,32,25 - 45,African-American,0,F,Assault,0,0,4,Low,1,0,1,1,1
1214,Male,18,Less than 25,Caucasian,1,F,Possession of Cannabis,0,0,7,Medium,0,0,1,0,1
4844,Female,59,Greater than 45,Caucasian,0,M,Burglary,0,0,4,Low,1,0,0,0,0
538,Male,33,25 - 45,Hispanic,0,F,DUI,0,0,6,Medium,0,0,1,0,1
5768,Male,32,25 - 45,African-American,0,F,Battery,0,0,4,Low,1,0,1,1,1
2603,Male,22,Less than 25,Hispanic,0,M,Battery,0,0,5,Medium,0,0,1,0,0
4977,Male,22,Less than 25,Caucasian,0,M,Burglary,0,0,2,Low,0,0,1,0,0
1276,Male,33,25 - 45,African-American,0,F,Robbery,0,0,7,Medium,1,0,1,1,1
3533,Male,19,Less than 25,Caucasian,0,F,Theft,0,0,4,Low,1,0,1,0,1
3475,Male,37,25 - 45,African-American,0,F,Theft,0,3,4,Low,1,0,1,1,1
3899,Male,22,Less than 25,Hispanic,1,M,Drug Possession,0,0,3,Low,1,0,1,0,0
441,Male,29,25 - 45,African-American,0,F,Assault,0,1,2,Low,1,0,1,1,1
3275,Male,21,Less than 25,African-American,2,M,Battery,4,0,9,High,0,1,1,1,0
6653,Male,32,25 - 45,African-American,5,M,Theft,0,0,10,High,0,1,1,1,0
4374,Male,41,25 - 45,Caucasian,1,F,Assault,0,0,4,Low,0,0,1,0,1
6818,Male,46,Greater than 45,Caucasian,1,M,Battery,0,0,5,Medium,0,0,1,0,0
4502,Male,29,25 - 45,African-American,7,F,Battery,0,0,5,Medium,0,0,1,1,1
65,Male,43,25 - 45,Caucasian,3,M,Theft,0,0,8,High,0,1,1,0,0
5195,Male,38,25 - 45,African-American,1,F,Robbery,0,0,6,Medium,0,0,1,1,1
6376,Male,55,Greater than 45,Caucasian,2,M,Battery,0,0,5,Medium,1,0,1,0,0
485,Female,23,Less than 25,African-American,15,M,Burglary,0,0,7,Medium,1,0,0,1,0
6558,Male,21,Less than 25,Caucasian,1,F,DUI,0,0,3,Low,1,0,1,0,1
1357,Male,50,Greater than 45,Caucasian,6,F,Burglary,0,0,5,Medium,0,0,1,0,1
3232,Male,23,Less than 25,Asian,4,F,Burglary,0,0,9,High,1,1,1,0,1
3196,Male,29,25 - 45,African-American,1,M,Possession of Cannabis,0,0,3,Low,1,0,1,1,0
5819,Male,42,25 - 45,Caucasian,5,M,Battery,0,0,3,Low,0,0,1,0,0
4232,Male,50,Greater than 45,Caucasian,0,F,Burglary,0,0,1,Low,1,0,1,0,1
2580,Female,29,25 - 45,Caucasian,1,F,Possession of Cannabis,0,0,4,Low,0,0,0,0,1
1284,Male,51,Greater than 45,African-American,1,F,Possession of Cannabis,0,1,2,Low,0,0,1,1,1
2707,Male,21,Less than 25,Hispanic,4,M,Theft,0,0,7,Medium,1,0,1,0,0
5781,Male,34,25 - 45,African-American,0,F,Burglary,0,0,1,Low,0,0,1,1,1
6094,Male,35,25 - 45,Hispanic,0,M,Possession of Cannabis,0,0,7,Medium,0,0,1,0,0
847,Male,27,25 - 45,African-American,1,M,Theft,0,2,1,Low,0,0,1,1,0
2028,Male,35,25 - 45,African-American,1,F,Drug Possession,0,0,8,High,1,1,1,1,1
2010,Male,18,Less than 25,Caucasian,0,F,Theft,0,0,1,Low,1,0,1,0,1
6133,Male,28,25 - 45,African-American,0,F,Theft,0,0,9,High,1,1,1,1,1
5565,Male,18,Less than 25,African-American,1,M,Assault,0,0,7,Medium,0,0,1,1,0
4399,Female,18,Less than 25,Caucasian,0,M,Battery,0,0,3,Low,1,0,0,0,0
5953,Male,26,25 - 45,African-American,7,M,Assault,0,0,6,Medium,0,0,1,1,0
322,Male,46,Greater than 45,African-American,0,F,Drug Possession,0,0,7,Medium,1,0,1,1,1
5141,Male,24,Less than 25,African-American,3,F,Burglary,0,0,9,High,1,1,1,1,1
831,Male,29,25 - 45,African-American,1,M,Burglary,0,0,8,High,0,1,1,1,0
5503,Female,41,25 - 45,African-American,0,F,Burglary,0,2,6,Medium,0,0,0,1,1
2765,Female,54,Greater than 45,Caucasian,0,F,Possession of Cannabis,0,0,8,High,0,1,0,0,1
4843,Male,35,25 - 45,African-American,0,M,Possession of Cannabis,0,0,8,High,1,1,1,1,0
2526,Male,48,Greater than 45,Other,2,F,Possession of Cannabis,0,0,1,Low,0,0,1,0,1
6890,Female,41,25 - 45,African-American,2,M,Drug Possession,0,2,9,High,1,1,0,1,0
6542,Male,35,25 - 45,Caucasian,0,F,Theft,0,0,4,Low,1,0,1,0,1
3064,Female,26,25 - 45,Other,0,M,Battery,2,0,5,Medium,0,0,0,0,0
7138,Female,18,Less than 25,Caucasian,0,M,Battery,0,0,3,Low,1,0,0,0,0
6455,Male,27,25 - 45,Caucasian,0,M,Theft,0,0,8,High,1,1,1,0,0
2666,Female,37,25 - 45,African-American,3,F,Theft,0,0,8,High,0,1,0,1,1
5772,Male,42,25 - 45,African-American,0,F,Theft,0,0,7,Medium,0,0,1,1,1
6946,Male,26,25 - 45,African-American,3,F,Possession of Cannabis,0,0,6,Medium,0,0,1,1,1
5920,Male,28,25 - 45,African-American,1,F,DUI,0,0,4,Low,1,0,1,1,1
2600,Male,39,25 - 45,African-American,0,M,Theft,0,0,4,Low,0,0,1,1,0
4107,Male,35,25 - 45,Caucasian,2,M,Burglary,3,0,3,Low,0,0,1,0,0
4804,Male,41,25 - 45,Caucasian,5,F,Assault,0,0,4,Low,0,0,1,0,1
2599,Male,29,25 - 45,Hispanic,0,F,Assault,0,0,3,Low,1,0,1,0,1
1421,Male,32,25 - 45,African-American,0,M,Theft,0,0,5,Medium,1,0,1,1,0
319,Male,53,Greater than 45,Caucasian,1,F,Burglary,0,0,6,Medium,1,0,1,0,1
6346,Male,35,25 - 45,Caucasian,1,F,Drug Possession,0,0,5,Medium,1,0,1,0,1
3579,Male,40,25 - 45,African-American,3,F,Drug Possession,1,0,5,Medium,1,0,1,1,1
3197,Male,38,25 - 45,African-American,1,F,Burglary,0,0,2,Low,0,0,1,1,1
978,Female,18,Less than 25,Caucasian,1,F,Burglary,2,0,9,High,1,1,0,0,1
3521,Male,27,25 - 45,Other,2,F,Assault,0,0,8,High,0,1,1,0,1
1078,Male,34,25 - 45,African-American,0,M,Assault,0,0,6,Medium,0,0,1,1,0
995,Female,34,25 - 45,Hispanic,9,F,Burglary,0,0,7,Medium,1,0,0,0,1
5256,Male,37,25 - 45,Caucasian,2,F,Burglary,0,0,3,Low,1,0,1,0,1
1685,Male,37,25 - 45,Caucasian,3,M,Drug Possession,0,0,8,High,0,1,1,0,0
1082,Male,42,25 - 45,African-American,0,M,Fraud,0,0,5,Medium,1,0,1,1,0
6920,Female,28,25 - 45,African-American,1,F,Fraud,0,0,7,Medium,0,0,0,1,1
5662,Male,35,25 - 45,African-American,10,F,Battery,0,3,7,Medium,0,0,1,1,1
6187,Male,18,Less than 25,Hispanic,0,F,Assault,0,0,7,Medium,0,0,1,0,1
2379,Male,48,Greater than 45,African-American,4,M,Battery,0,0,10,High,0,1,1,1,0
1159,Male,22,Less than 25,African-American,0,M,Possession of Cannabis,0,0,3,Low,0,0,1,1,0
3712,Male,42,25 - 45,African-American,2,M,Battery,0,2,8,High,0,1,1,1,0
6493,Male,34,25 - 45,Caucasian,3,F,DUI,0,0,7,Medium,1,0,1,0,1
5020,Male,61,Greater than 45,African-American,2,M,Drug Possession,3,0,4,Low,0,0,1,1,0
6456,Male,31,25 - 45,Other,0,M,Battery,0,0,6,Medium,1,0,1,0,0
5705,Male,32,25 - 45,African-American,5,F,Possession of Cannabis,0,3,10,High,1,1,1,1,1
3483,Male,36,25 - 45,African-American,1,M,Battery,0,0,9,High,0,1,1,1,0
4164,Female,34,25 - 45,African-American,0,F,Possession of Cannabis,0,0,7,Medium,0,0,0,1,1
1154,Male,27,25 - 45,African-American,0,F,Burglary,0,0,10,High,0,1,1,1,1
1884,Female,35,25 - 45,Caucasian,0,F,Theft,0,0,7,Medium,0,0,0,0,1
6319,Male,36,25 - 45,African-American,3,F,Possession of Cannabis,0,0,5,Medium,0,0,1,1,1
332,Male,18,Less than 25,Hispanic,0,M,Theft,0,0,8,High,1,1,1,0,0
3110,Male,42,25 - 45,Caucasian,4,M,Assault,0,0,2,Low,0,0,1,0,0
4431,Male,32,25 - 45,Caucasian,4,F,Possession of Cannabis,0,0,4,Low,1,0,1,0,1
4339,Male,32,25 - 45,Caucasian,0,F,Robbery,0,0,4,Low,0,0,1,0,1
1288,Male,20,Less than 25,African-American,0,F,Possession of Cannabis,0,0,10,High,1,1,1,1,1
4657,Male,26,25 - 45,African-American,8,M,Battery,0,0,9,High,0,1,1,1,0
1581,Male,34,25 - 45,Caucasian,0,F,Possession of Cannabis,0,0,6,Medium,0,0,1,0,1
3251,Male,32,25 - 45,Caucasian,1,F,Theft,0,0,4,Low,0,0,1,0,1
1248,Male,44,25 - 45,African-American,1,F,Battery,0,0,7,Medium,1,0,1,1,1
5146,Male,25,25 - 45,African-American,5,F,Assault,0,0,3,Low,1,0,1,1,1
5132,Male,35,25 - 45,Caucasian,4,F,Burglary,0,0,6,Medium,1,0,1,0,1
6536,Male,20,Less than 25,Caucasian,4,F,Battery,0,0,3,Low,0,0,1,0,1
3465,Female,30,25 - 45,Caucasian,0,M,Battery,0,0,1,Low,1,0,0,0,0
2225,Male,33,25 - 45,Hispanic,0,M,Battery,0,0,2,Low,0,0,1,0,0
1017,Male,47,Greater than 45,African-American,3,F,Theft,0,0,8,High,0,1,1,1,1
706,Male,40,25 - 45,Caucasian,5,F,Theft,0,0,8,High,1,1,1,0,1
3661,Male,23,Less than 25,Caucasian,1,F,Possession of Cannabis,0,0,4,Low,0,0,1,0,1
1550,Male,28,25 - 45,Caucasian,1,F,Burglary,0,0,6,Medium,0,0,1,0,1
5478,Male,49,Greater than 45,Caucasian,1,F,DUI,0,0,5,Medium,0,0,1,0,1
4941,Male,27,25 - 45,African-American,2,M,Assault,0,0,4,Low,0,0,1,1,0
5940,Male,38,25 - 45,Hispanic,2,F,Battery,0,0,1,Low,0,0,1,0,1
6227,Male,44,25 - 45,African-American,4,F,Theft,0,0,8,High,0,1,1,1,1
6184,Female,38,25 - 45,African-American,2,M,Drug Possession,0,0,7,Medium,1,0,0,1,0
6231,Male,31,25 - 45,African-American,1,F,Battery,0,0,2,Low,1,0,1,1,1
6966,Male,37,25 - 45,Other,0,F,Theft,0,0,9,High,0,1,1,0,1
7162,Male,35,25 - 45,Caucasian,4,F,Assault,0,0,2,Low,1,0,1,0,1
3087,Male,39,25 - 45,African-American,0,F,Possession of Cannabis,0,0,6,Medium,0,0,1,1,1
2446,Male,31,25 - 45,Caucasian,2,F,Assault,0,0,3,Low,1,0,1,0,1
2668,Male,61,Greater than 45,African-American,1,M,Theft,0,0,5,Medium,0,0,1,1,0
4723,Male,41,25 - 45,African-American,4,M,Possession of Cannabis,0,0,4,Low,1,0,1,1,0
2015,Male,25,25 - 45,Caucasian,1,F,Possession of Cannabis,0,0,5,Medium,1,0,1,0,1
1201,Male,30,25 - 45,Caucasian,0,M,Drug Possession,3,0,5,Medium,0,0,1,0,0
