age,education,education_num,occupation,marital_status,hours_per_week,race,sex,capital_gain_log,capital_loss_log,sex_binary,race_group,income_binary,income,is_married,workclass
18,Bachelors,13,Exec-managerial,Married-civ-spouse,35,White,Female,11.252871529635922,0.0,0,White,0,<=50K,1,Private
66,Bachelors,13,Tech-support,Married-civ-spouse,22,White,Male,0.0,0.0,1,White,0,<=50K,1,Never-worked
29,HS-grad,9,Craft-repair,Separated,34,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
32,Some-college,10,Other-service,Married-civ-spouse,27,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
40,Some-college,10,Transport-moving,Married-civ-spouse,25,White,Female,0.0,7.440146680662688,0,White,0,<=50K,1,Self-emp-not-inc
30,HS-grad,9,Prof-specialty,Married-civ-spouse,49,White,Male,0.0,0.0,1,White,1,>50K,1,Private
18,Bachelors,13,Farming-fishing,Never-married,45,White,Male,0.0,0.0,1,White,1,>50K,0,State-gov
34,HS-grad,9,Protective-serv,Divorced,40,White,Female,0.0,0.0,0,White,1,>50K,0,Local-gov
23,Assoc-voc,11,Prof-specialty,Widowed,43,White,Male,9.569831347174397,0.0,1,White,1,>50K,0,Private
29,Prof-school,15,Handlers-cleaners,Married-civ-spouse,39,White,Female,0.0,0.0,0,White,1,>50K,1,Self-emp-inc
27,Bachelors,13,Other-service,Married-civ-spouse,52,White,Female,0.0,0.0,0,White,1,>50K,1,Private
18,Some-college,10,Prof-specialty,Married-civ-spouse,24,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
49,7th-8th,4,Other-service,Widowed,30,White,Female,0.0,0.0,0,White,0,<=50K,0,State-gov
43,Bachelors,13,Adm-clerical,Never-married,19,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
59,Some-college,10,Exec-managerial,Married-civ-spouse,26,White,Male,0.0,0.0,1,White,1,>50K,1,Private
19,Some-college,10,Exec-managerial,Married-civ-spouse,31,White,Male,0.0,0.0,1,White,1,>50K,1,Local-gov
18,Assoc-voc,11,Machine-op-inspct,Never-married,47,White,Male,0.0,0.0,1,White,1,>50K,0,Private
29,Assoc-acdm,12,Prof-specialty,Married-civ-spouse,38,White,Female,0.0,0.0,0,White,1,>50K,1,Private
50,Assoc-voc,11,Craft-repair,Never-married,17,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
31,Prof-school,15,Handlers-cleaners,Never-married,24,White,Male,0.0,0.0,1,White,1,>50K,0,Private
33,Assoc-voc,11,Prof-specialty,Married-civ-spouse,56,White,Male,0.0,0.0,1,White,0,<=50K,1,Federal-gov
53,11th,7,Priv-house-serv,Married-civ-spouse,47,White,Male,0.0,0.0,1,White,0,<=50K,1,Self-emp-not-inc
34,Bachelors,13,Adm-clerical,Married-civ-spouse,38,White,Female,0.0,7.803843303538772,0,White,0,<=50K,1,Self-emp-not-inc
54,HS-grad,9,Sales,Married-civ-spouse,41,White,Female,0.0,0.0,0,White,1,>50K,1,Private
34,HS-grad,9,Tech-support,Divorced,28,Other,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
26,Some-college,10,Adm-clerical,Married-civ-spouse,49,White,Male,0.0,0.0,1,White,1,>50K,1,Private
37,Assoc-voc,11,Other-service,Married-civ-spouse,47,Other,Female,11.09232133801926,0.0,0,Non-White,0,<=50K,1,Private
26,12th,8,Sales,Never-married,27,White,Male,0.0,0.0,1,White,1,>50K,0,Private
59,Some-college,10,Craft-repair,Married-civ-spouse,36,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-not-inc
64,Assoc-acdm,12,Farming-fishing,Married-civ-spouse,35,White,Male,0.0,0.0,1,White,1,>50K,1,Private
18,HS-grad,9,Tech-support,Never-married,47,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
34,Assoc-acdm,12,Machine-op-inspct,Married-civ-spouse,25,White,Female,11.488673755167936,0.0,0,White,0,<=50K,1,Private
26,Bachelors,13,Machine-op-inspct,Divorced,29,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
30,HS-grad,9,Exec-managerial,Divorced,36,White,Male,0.0,0.0,1,White,1,>50K,0,Private
25,Assoc-acdm,12,Handlers-cleaners,Married-spouse-absent,57,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
41,Bachelors,13,Adm-clerical,Married-spouse-absent,47,Asian-Pac-Islander,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
44,Bachelors,13,Adm-clerical,Married-civ-spouse,26,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
38,Assoc-acdm,12,Tech-support,Never-married,26,White,Male,0.0,0.0,1,White,1,>50K,0,Private
46,HS-grad,9,Exec-managerial,Married-civ-spouse,31,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
49,Some-college,10,Prof-specialty,Married-civ-spouse,32,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
19,HS-grad,9,Adm-clerical,Never-married,11,White,Male,0.0,0.0,1,White,1,>50K,0,Private
24,HS-grad,9,Other-service,Married-AF-spouse,30,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
19,Bachelors,13,Craft-repair,Never-married,31,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
44,Bachelors,13,Exec-managerial,Married-civ-spouse,39,White,Female,0.0,8.114623886420098,0,White,1,>50K,1,Private
19,Prof-school,15,Exec-managerial,Never-married,59,Black,Male,0.0,0.0,1,Non-White,1,>50K,0,Private
46,HS-grad,9,Craft-repair,Never-married,35,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
53,Assoc-voc,11,Priv-house-serv,Divorced,25,White,Male,0.0,0.0,1,White,1,>50K,0,Private
52,Assoc-acdm,12,Exec-managerial,Divorced,28,Asian-Pac-Islander,Female,0.0,0.0,0,Non-White,1,>50K,0,Private
45,11th,7,Exec-managerial,Separated,37,White,Female,0.0,0.0,0,White,0,<=50K,0,Federal-gov
32,HS-grad,9,Craft-repair,Married-civ-spouse,37,White,Male,10.220886181775844,0.0,1,White,1,>50K,1,Private
51,Assoc-voc,11,Adm-clerical,Married-civ-spouse,33,White,Male,0.0,8.298290634359283,1,White,1,>50K,1,Private
20,Assoc-voc,11,Prof-specialty,Married-civ-spouse,54,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
52,Assoc-voc,11,Craft-repair,Never-married,75,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
38,HS-grad,9,Prof-specialty,Married-civ-spouse,39,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,State-gov
29,Bachelors,13,Other-service,Never-married,32,White,Male,0.0,8.261009786023827,1,White,0,<=50K,0,Private
46,Bachelors,13,Exec-managerial,Divorced,36,White,Male,0.0,0.0,1,White,1,>50K,0,State-gov
38,Prof-school,15,Other-service,Never-married,30,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
34,Bachelors,13,Exec-managerial,Married-civ-spouse,45,White,Female,0.0,0.0,0,White,1,>50K,1,State-gov
36,Bachelors,13,Exec-managerial,Married-civ-spouse,38,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
46,Some-college,10,Adm-clerical,Widowed,57,Amer-Indian-Eskimo,Male,11.497111074075866,0.0,1,Non-White,0,<=50K,0,Local-gov
18,Some-college,10,Prof-specialty,Divorced,17,White,Male,0.0,0.0,1,White,1,>50K,0,Private
59,Bachelors,13,Exec-managerial,Divorced,30,White,Female,11.482703342780642,0.0,0,White,0,<=50K,0,Self-emp-not-inc
19,Some-college,10,Tech-support,Married-civ-spouse,40,White,Male,0.0,0.0,1,White,1,>50K,1,Private
31,HS-grad,9,Other-service,Married-civ-spouse,49,Black,Male,11.46461718467611,0.0,1,Non-White,0,<=50K,1,Private
37,HS-grad,9,Protective-serv,Married-civ-spouse,47,White,Male,0.0,0.0,1,White,1,>50K,1,Private
30,Some-college,10,Other-service,Married-civ-spouse,28,White,Male,11.367356192649297,0.0,1,White,0,<=50K,1,Self-emp-not-inc
49,Some-college,10,Sales,Married-civ-spouse,39,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,Private
19,9th,5,Exec-managerial,Widowed,57,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
58,11th,7,Handlers-cleaners,Never-married,25,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
30,Bachelors,13,Craft-repair,Married-civ-spouse,35,White,Male,0.0,0.0,1,White,1,>50K,1,Private
40,Assoc-voc,11,Other-service,Married-civ-spouse,39,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
38,HS-grad,9,Transport-moving,Never-married,39,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
59,Some-college,10,Craft-repair,Married-civ-spouse,43,White,Female,11.068714331026928,0.0,0,White,0,<=50K,1,Self-emp-not-inc
48,11th,7,Exec-managerial,Married-civ-spouse,50,White,Female,0.0,0.0,0,White,1,>50K,1,Private
47,Assoc-acdm,12,Transport-moving,Separated,19,Other,Female,11.404393258146769,0.0,0,Non-White,0,<=50K,0,Private
39,Assoc-acdm,12,Adm-clerical,Never-married,33,White,Male,0.0,0.0,1,White,1,>50K,0,Local-gov
40,Masters,14,Protective-serv,Divorced,36,White,Female,0.0,0.0,0,White,1,>50K,0,Private
26,Bachelors,13,Priv-house-serv,Married-civ-spouse,34,White,Male,11.499465281785396,0.0,1,White,1,>50K,1,Private
46,HS-grad,9,Exec-managerial,Married-civ-spouse,58,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
18,Assoc-voc,11,Craft-repair,Married-civ-spouse,38,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
28,Assoc-acdm,12,Adm-clerical,Married-civ-spouse,21,White,Male,0.0,0.0,1,White,1,>50K,1,Private
22,HS-grad,9,Sales,Married-civ-spouse,25,White,Male,0.0,0.0,1,White,1,>50K,1,Private
61,Some-college,10,Sales,Married-civ-spouse,42,White,Female,0.0,0.0,0,White,0,<=50K,1,Federal-gov
38,Some-college,10,Sales,Never-married,59,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
42,Assoc-voc,11,Sales,Never-married,22,White,Male,0.0,0.0,1,White,1,>50K,0,Private
25,HS-grad,9,Exec-managerial,Divorced,31,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
37,Assoc-voc,11,Other-service,Never-married,67,White,Male,0.0,4.74493212836325,1,White,1,>50K,0,Private
53,Prof-school,15,Craft-repair,Divorced,37,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
60,HS-grad,9,Exec-managerial,Married-civ-spouse,38,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-not-inc
36,Some-college,10,Adm-clerical,Never-married,22,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
38,Prof-school,15,Handlers-cleaners,Married-civ-spouse,28,White,Male,10.391668714817564,0.0,1,White,1,>50K,1,Private
49,HS-grad,9,Tech-support,Divorced,19,White,Female,0.0,0.0,0,White,0,<=50K,0,Self-emp-inc
32,Some-college,10,Prof-specialty,Married-civ-spouse,22,White,Male,0.0,0.0,1,White,1,>50K,1,Local-gov
55,Bachelors,13,Other-service,Never-married,53,White,Female,0.0,0.0,0,White,0,<=50K,0,Self-emp-not-inc
22,Some-college,10,Exec-managerial,Married-civ-spouse,51,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
24,Some-college,10,Machine-op-inspct,Never-married,28,White,Male,0.0,0.0,1,White,1,>50K,0,Private
39,HS-grad,9,Prof-specialty,Married-civ-spouse,36,Amer-Indian-Eskimo,Male,0.0,0.0,1,Non-White,0,<=50K,1,Self-emp-inc
31,HS-grad,9,Craft-repair,Married-civ-spouse,37,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
45,Assoc-acdm,12,Exec-managerial,Never-married,35,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
25,Some-college,10,Exec-managerial,Married-civ-spouse,47,Black,Male,0.0,7.605392364814935,1,Non-White,0,<=50K,1,Private
47,Assoc-acdm,12,Sales,Never-married,41,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
40,HS-grad,9,Prof-specialty,Married-civ-spouse,23,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
59,Bachelors,13,Prof-specialty,Married-civ-spouse,46,White,Female,0.0,0.0,0,White,1,>50K,1,Private
33,HS-grad,9,Machine-op-inspct,Widowed,40,Black,Male,0.0,0.0,1,Non-White,1,>50K,0,Private
50,HS-grad,9,Craft-repair,Married-civ-spouse,28,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
40,HS-grad,9,Sales,Never-married,59,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
28,Some-college,10,Sales,Widowed,18,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
36,Some-college,10,Adm-clerical,Never-married,58,White,Female,0.0,0.0,0,White,0,<=50K,0,Self-emp-not-inc
39,Some-college,10,Other-service,Married-civ-spouse,54,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
57,Masters,14,Other-service,Married-civ-spouse,41,White,Female,8.881975184248867,0.0,0,White,1,>50K,1,Private
52,Bachelors,13,Adm-clerical,Married-civ-spouse,26,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
32,HS-grad,9,Machine-op-inspct,Married-civ-spouse,38,White,Male,0.0,0.0,1,White,1,>50K,1,Private
42,Assoc-voc,11,Adm-clerical,Married-civ-spouse,25,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,Private
49,HS-grad,9,Farming-fishing,Never-married,25,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
41,HS-grad,9,Other-service,Never-married,46,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
38,HS-grad,9,Handlers-cleaners,Married-civ-spouse,38,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
48,HS-grad,9,Prof-specialty,Married-civ-spouse,38,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
49,HS-grad,9,Exec-managerial,Never-married,46,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
28,Bachelors,13,Craft-repair,Married-civ-spouse,70,White,Male,0.0,0.0,1,White,1,>50K,1,Private
42,Bachelors,13,Adm-clerical,Never-married,27,White,Female,0.0,8.01532730902172,0,White,0,<=50K,0,Self-emp-not-inc
31,Bachelors,13,Craft-repair,Married-civ-spouse,32,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-inc
56,Bachelors,13,Tech-support,Married-civ-spouse,45,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
45,Some-college,10,Other-service,Married-civ-spouse,51,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
18,Assoc-acdm,12,Adm-clerical,Married-civ-spouse,46,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
47,Bachelors,13,Transport-moving,Married-civ-spouse,52,White,Female,0.0,0.0,0,White,1,>50K,1,Private
42,11th,7,Handlers-cleaners,Divorced,48,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
59,Some-college,10,Exec-managerial,Widowed,51,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
30,HS-grad,9,Craft-repair,Married-civ-spouse,39,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
34,HS-grad,9,Machine-op-inspct,Divorced,46,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
18,Assoc-acdm,12,Exec-managerial,Divorced,37,White,Male,0.0,0.0,1,White,0,<=50K,0,Federal-gov
30,Some-college,10,Tech-support,Married-civ-spouse,28,White,Female,0.0,0.0,0,White,0,<=50K,1,Self-emp-not-inc
27,11th,7,Exec-managerial,Married-civ-spouse,50,White,Male,0.0,0.0,1,White,1,>50K,1,Private
18,Bachelors,13,Other-service,Never-married,42,White,Female,0.0,7.218176838403408,0,White,0,<=50K,0,Self-emp-inc
21,Prof-school,15,Prof-specialty,Separated,44,White,Male,0.0,0.0,1,White,1,>50K,0,Private
28,Some-college,10,Tech-support,Never-married,49,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
44,Prof-school,15,Prof-specialty,Never-married,33,White,Male,0.0,7.181591944611865,1,White,0,<=50K,0,Private
57,HS-grad,9,Other-service,Married-civ-spouse,25,Black,Female,9.955415645396489,0.0,0,Non-White,0,<=50K,1,Private
50,Bachelors,13,Tech-support,Never-married,34,White,Male,0.0,6.946013991099227,1,White,1,>50K,0,Private
47,HS-grad,9,Craft-repair,Married-civ-spouse,56,White,Male,10.628036496235604,0.0,1,White,1,>50K,1,Private
50,Some-college,10,Adm-clerical,Married-civ-spouse,26,White,Male,0.0,0.0,1,White,0,<=50K,1,Self-emp-not-inc
45,Some-college,10,Exec-managerial,Divorced,30,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
31,Assoc-voc,11,Priv-house-serv,Married-civ-spouse,33,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
24,Prof-school,15,Prof-specialty,Married-civ-spouse,54,White,Female,0.0,0.0,0,White,1,>50K,1,Private
28,HS-grad,9,Other-service,Divorced,37,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
65,11th,7,Other-service,Never-married,60,White,Male,0.0,0.0,1,White,1,>50K,0,Private
25,7th-8th,4,Machine-op-inspct,Married-civ-spouse,41,White,Female,0.0,0.0,0,White,1,>50K,1,Private
42,Assoc-acdm,12,Farming-fishing,Divorced,28,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
44,HS-grad,9,Adm-clerical,Married-civ-spouse,42,White,Male,0.0,0.0,1,White,1,>50K,1,Private
43,HS-grad,9,Adm-clerical,Divorced,38,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
55,Bachelors,13,Sales,Married-civ-spouse,43,Other,Female,0.0,0.0,0,Non-White,1,>50K,1,Private
32,Assoc-acdm,12,Craft-repair,Never-married,38,White,Female,0.0,0.0,0,White,1,>50K,0,Self-emp-not-inc
63,HS-grad,9,Exec-managerial,Married-civ-spouse,47,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,Private
23,Bachelors,13,Sales,Married-civ-spouse,52,Asian-Pac-Islander,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
71,Prof-school,15,Tech-support,Never-married,30,White,Male,0.0,0.0,1,White,1,>50K,0,Private
54,Assoc-voc,11,Handlers-cleaners,Married-civ-spouse,38,White,Male,0.0,0.0,1,White,1,>50K,1,Private
67,Bachelors,13,Sales,Never-married,51,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Self-emp-not-inc
20,Some-college,10,Tech-support,Married-civ-spouse,31,White,Male,0.0,0.0,1,White,1,>50K,1,Private
55,Some-college,10,Priv-house-serv,Separated,35,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
40,HS-grad,9,Craft-repair,Married-civ-spouse,41,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
57,HS-grad,9,Craft-repair,Never-married,37,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
52,HS-grad,9,Machine-op-inspct,Never-married,28,White,Male,0.0,0.0,1,White,1,>50K,0,Private
53,7th-8th,4,Sales,Married-civ-spouse,46,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
29,HS-grad,9,Machine-op-inspct,Widowed,41,White,Male,0.0,0.0,1,White,0,<=50K,0,Local-gov
60,Some-college,10,Exec-managerial,Married-civ-spouse,54,White,Female,0.0,0.0,0,White,1,>50K,1,Private
26,Bachelors,13,Tech-support,Married-civ-spouse,26,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,State-gov
18,HS-grad,9,Sales,Married-civ-spouse,37,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
57,Some-college,10,Other-service,Never-married,21,White,Male,0.0,0.0,1,White,0,<=50K,0,Local-gov
18,HS-grad,9,Machine-op-inspct,Divorced,52,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
34,HS-grad,9,Exec-managerial,Never-married,29,White,Male,0.0,6.731018100482083,1,White,1,>50K,0,Private
31,Assoc-acdm,12,Exec-managerial,Married-civ-spouse,24,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
27,Assoc-voc,11,Craft-repair,Separated,39,White,Female,0.0,0.0,0,White,0,<=50K,0,Federal-gov
44,Some-college,10,Machine-op-inspct,Never-married,52,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
25,11th,7,Adm-clerical,Never-married,40,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
45,Assoc-acdm,12,Sales,Never-married,50,White,Male,10.838953263796324,0.0,1,White,0,<=50K,0,Self-emp-not-inc
56,Assoc-acdm,12,Tech-support,Never-married,38,White,Female,0.0,0.0,0,White,0,<=50K,0,State-gov
20,HS-grad,9,Adm-clerical,Married-civ-spouse,45,White,Male,0.0,0.0,1,White,1,>50K,1,Private
57,HS-grad,9,Prof-specialty,Married-civ-spouse,16,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
41,Bachelors,13,Transport-moving,Married-civ-spouse,37,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
31,7th-8th,4,Exec-managerial,Divorced,44,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
41,HS-grad,9,Prof-specialty,Married-civ-spouse,57,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
35,HS-grad,9,Protective-serv,Divorced,33,White,Male,0.0,0.0,1,White,1,>50K,0,Private
45,HS-grad,9,Prof-specialty,Never-married,40,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
36,HS-grad,9,Exec-managerial,Divorced,51,White,Male,10.270211832327862,0.0,1,White,0,<=50K,0,Private
42,Bachelors,13,Sales,Married-civ-spouse,41,White,Female,11.44043003812004,0.0,0,White,0,<=50K,1,Private
44,Some-college,10,Craft-repair,Divorced,54,White,Female,0.0,0.0,0,White,1,>50K,0,Private
50,11th,7,Prof-specialty,Married-civ-spouse,16,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
46,Prof-school,15,Tech-support,Married-civ-spouse,48,White,Male,0.0,0.0,1,White,1,>50K,1,Private
34,11th,7,Craft-repair,Married-civ-spouse,44,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
18,HS-grad,9,Exec-managerial,Never-married,28,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
29,HS-grad,9,Exec-managerial,Married-civ-spouse,50,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
38,11th,7,Tech-support,Married-civ-spouse,56,White,Male,0.0,0.0,1,White,1,>50K,1,Private
21,Some-college,10,Adm-clerical,Married-civ-spouse,35,White,Female,9.58293787645873,0.0,0,White,0,<=50K,1,Private
56,Bachelors,13,Exec-managerial,Married-civ-spouse,45,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-not-inc
56,HS-grad,9,Tech-support,Married-civ-spouse,25,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
19,Some-college,10,Adm-clerical,Married-civ-spouse,30,White,Male,0.0,5.605802066295998,1,White,1,>50K,1,Self-emp-inc
25,11th,7,Adm-clerical,Married-civ-spouse,33,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
66,Prof-school,15,Tech-support,Married-civ-spouse,33,White,Female,0.0,0.0,0,White,1,>50K,1,Private
44,Some-college,10,Other-service,Never-married,39,Black,Female,0.0,8.308938252595778,0,Non-White,0,<=50K,0,Private
18,HS-grad,9,Machine-op-inspct,Never-married,42,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
19,HS-grad,9,Other-service,Divorced,41,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,State-gov
32,HS-grad,9,Prof-specialty,Married-civ-spouse,36,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,Private
46,Bachelors,13,Other-service,Divorced,59,White,Female,0.0,0.0,0,White,1,>50K,0,Private
42,HS-grad,9,Craft-repair,Never-married,47,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
36,Assoc-acdm,12,Prof-specialty,Separated,41,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
25,Masters,14,Exec-managerial,Married-civ-spouse,60,White,Female,0.0,0.0,0,White,1,>50K,1,Self-emp-inc
58,7th-8th,4,Tech-support,Married-civ-spouse,45,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
32,Prof-school,15,Other-service,Never-married,32,White,Male,0.0,0.0,1,White,1,>50K,0,Private
55,Assoc-voc,11,Craft-repair,Married-civ-spouse,31,White,Male,0.0,0.0,1,White,1,>50K,1,Private
29,HS-grad,9,Craft-repair,Married-civ-spouse,42,Asian-Pac-Islander,Male,0.0,0.0,1,Non-White,0,<=50K,1,Self-emp-not-inc
74,Assoc-acdm,12,Sales,Married-civ-spouse,25,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
18,HS-grad,9,Adm-clerical,Never-married,33,White,Male,0.0,7.839131648274333,1,White,0,<=50K,0,Private
40,Some-college,10,Machine-op-inspct,Never-married,13,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
39,Assoc-acdm,12,Machine-op-inspct,Married-civ-spouse,28,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
46,Bachelors,13,Other-service,Married-civ-spouse,36,White,Male,0.0,0.0,1,White,1,>50K,1,Private
29,HS-grad,9,Other-service,Never-married,48,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
41,HS-grad,9,Sales,Married-civ-spouse,39,White,Female,10.158594779055733,0.0,0,White,0,<=50K,1,Private
19,Assoc-acdm,12,Handlers-cleaners,Married-civ-spouse,49,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
43,Some-college,10,Transport-moving,Married-civ-spouse,54,White,Male,0.0,0.0,1,White,1,>50K,1,Private
43,HS-grad,9,Farming-fishing,Married-civ-spouse,49,White,Male,0.0,0.0,1,White,1,>50K,1,Private
