age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,income_binary,sex_binary,race_group,is_married,capital_gain_log,capital_loss_log
37,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,32,United-States,<=50K,0,0,White,1,0.0,0.0
22,Private,11th,7,Never-married,Other-service,Husband,White,Female,0,0,32,United-States,<=50K,0,0,White,0,0.0,0.0
43,Private,Bachelors,13,Never-married,Exec-managerial,Husband,Other,Female,0,1250,42,United-States,<=50K,0,0,Non-White,0,0.0,7.1316985104669115
65,Federal-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,>50K,1,1,White,1,0.0,0.0
24,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,19,United-States,<=50K,0,1,White,1,0.0,0.0
33,Private,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,0,0,45,United-States,>50K,1,1,White,0,0.0,0.0
43,Private,Some-college,10,Never-married,Other-service,Husband,White,Male,25202,0,47,United-States,<=50K,0,1,White,0,10.134718314032957,0.0
37,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,37,United-States,<=50K,0,1,White,0,0.0,0.0
25,Private,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,26,Other,<=50K,0,0,Non-White,0,0.0,0.0
52,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,44,Other,<=50K,0,0,White,1,0.0,0.0
68,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K,0,1,White,0,0.0,0.0
40,Private,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,39,United-States,>50K,1,1,White,1,0.0,0.0
26,Local-gov,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,0,1,White,0,0.0,0.0
18,Local-gov,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,0,0,20,United-States,>50K,1,1,White,0,0.0,0.0
41,Private,Bachelors,13,Never-married,Adm-clerical,Husband,White,Female,0,0,15,United-States,<=50K,0,0,White,0,0.0,0.0
52,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States,>50K,1,1,White,1,0.0,0.0
44,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,59195,0,53,United-States,<=50K,0,1,White,1,10.988609251021739,0.0
37,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,27,United-States,<=50K,0,0,White,1,0.0,0.0
30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,54,United-States,>50K,1,1,White,1,0.0,0.0
23,Private,11th,7,Never-married,Prof-specialty,Husband,White,Male,0,3932,47,United-States,<=50K,0,1,White,0,0.0,8.27715777243181
48,Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Husband,Black,Female,0,0,68,Mexico,<=50K,0,0,Non-White,0,0.0,0.0
49,Self-emp-inc,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,43,United-States,>50K,1,1,White,0,0.0,0.0
18,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,33,United-States,>50K,1,1,White,0,0.0,0.0
58,Private,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,25,United-States,<=50K,0,0,White,0,0.0,0.0
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,46,Mexico,>50K,1,0,White,1,0.0,0.0
56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,50524,0,35,United-States,<=50K,0,0,White,1,10.830223542271822,0.0
20,Private,Bachelors,13,Never-married,Craft-repair,Wife,White,Male,0,0,32,United-States,<=50K,0,1,White,0,0.0,0.0
20,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,75893,0,33,United-States,<=50K,0,1,White,0,11.237092908875598,0.0
36,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,32,United-States,<=50K,0,1,White,0,0.0,0.0
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,30,United-States,>50K,1,0,White,1,0.0,0.0
61,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,32,United-States,>50K,1,1,White,1,0.0,0.0
47,Private,HS-grad,9,Never-married,Prof-specialty,Wife,White,Male,0,0,64,United-States,<=50K,0,1,White,0,0.0,0.0
34,Self-emp-inc,Some-college,10,Never-married,Adm-clerical,Husband,White,Male,0,0,33,United-States,<=50K,0,1,White,0,0.0,0.0
24,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,43,United-States,<=50K,0,1,White,0,0.0,0.0
53,State-gov,Some-college,10,Never-married,Prof-specialty,Wife,White,Male,0,0,36,United-States,<=50K,0,1,White,0,0.0,0.0
25,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Husband,White,Female,0,0,25,Philippines,<=50K,0,0,White,0,0.0,0.0
59,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,46,United-States,>50K,1,0,White,1,0.0,0.0
34,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,45,United-States,<=50K,0,0,White,1,0.0,0.0
58,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,36,Mexico,>50K,1,1,White,1,0.0,0.0
46,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,47,United-States,<=50K,0,1,White,0,0.0,0.0
36,Private,Bachelors,13,Divorced,Craft-repair,Husband,White,Female,0,0,37,United-States,<=50K,0,0,White,0,0.0,0.0
31,Private,Some-college,10,Divorced,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K,0,1,Non-White,0,0.0,0.0
33,Private,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K,0,1,White,0,0.0,0.0
43,Private,Bachelors,13,Married-civ-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,0,0,35,United-States,>50K,1,1,Non-White,1,0.0,0.0
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,58,United-States,<=50K,0,1,White,1,0.0,0.0
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K,0,0,White,1,0.0,0.0
35,Private,Assoc-voc,11,Never-married,Craft-repair,Husband,White,Female,0,0,49,United-States,<=50K,0,0,White,0,0.0,0.0
39,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,41,United-States,<=50K,0,1,White,1,0.0,0.0
18,Private,Prof-school,15,Never-married,Other-service,Not-in-family,White,Male,0,0,41,United-States,>50K,1,1,White,0,0.0,0.0
43,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,49,United-States,<=50K,0,0,White,1,0.0,0.0
25,Private,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,0,2901,47,United-States,<=50K,0,1,White,0,0.0,7.973155433444133
23,Private,11th,7,Never-married,Prof-specialty,Own-child,Black,Male,63036,0,27,United-States,<=50K,0,1,Non-White,0,11.05147713456689,0.0
18,Private,Some-college,10,Never-married,Transport-moving,Husband,White,Female,0,0,33,United-States,<=50K,0,0,White,0,0.0,0.0
18,Private,Prof-school,15,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,35,United-States,>50K,1,1,White,1,0.0,0.0
20,Federal-gov,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K,0,0,White,1,0.0,0.0
28,State-gov,Bachelors,13,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,0,2759,48,United-States,<=50K,0,1,Non-White,1,0.0,7.9229859587111955
63,Private,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,0,22,Mexico,<=50K,0,0,White,0,0.0,0.0
31,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,46,United-States,>50K,1,0,White,1,0.0,0.0
40,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,43,United-States,<=50K,0,1,White,1,0.0,0.0
43,Federal-gov,Assoc-acdm,12,Never-married,Sales,Husband,Black,Male,0,0,52,United-States,<=50K,0,1,Non-White,0,0.0,0.0
39,Private,HS-grad,9,Widowed,Transport-moving,Wife,White,Male,0,0,25,Other,<=50K,0,1,White,0,0.0,0.0
36,Private,Assoc-acdm,12,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,1,White,0,0.0,0.0
22,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,43,United-States,<=50K,0,1,White,1,0.0,0.0
56,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States,<=50K,0,1,White,1,0.0,0.0
61,Self-emp-not-inc,Bachelors,13,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,34,United-States,<=50K,0,0,White,0,0.0,0.0
18,Private,HS-grad,9,Never-married,Sales,Wife,White,Male,0,0,27,United-States,<=50K,0,1,White,0,0.0,0.0
24,Self-emp-not-inc,Prof-school,15,Never-married,Sales,Husband,White,Female,0,0,32,Philippines,<=50K,0,0,White,0,0.0,0.0
34,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Other-relative,White,Male,0,430,52,United-States,<=50K,0,1,White,1,0.0,6.066108090103747
25,Self-emp-inc,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,51,United-States,<=50K,0,0,White,0,0.0,0.0
44,Self-emp-not-inc,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,37,United-States,>50K,1,1,White,1,0.0,0.0
28,Private,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Black,Female,0,0,58,United-States,<=50K,0,0,Non-White,1,0.0,0.0
66,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,37,United-States,>50K,1,1,Non-White,0,0.0,0.0
53,Private,7th-8th,4,Never-married,Transport-moving,Husband,White,Female,0,0,27,United-States,<=50K,0,0,White,0,0.0,0.0
40,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,47,United-States,<=50K,0,1,White,0,0.0,0.0
51,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,3065,45,Other,<=50K,0,1,White,1,0.0,8.028129059431759
52,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Black,Female,15800,0,38,United-States,<=50K,0,0,Non-White,1,9.6678285081515,0.0
30,Private,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,37,United-States,<=50K,0,1,White,0,0.0,0.0
27,Federal-gov,Assoc-voc,11,Separated,Craft-repair,Other-relative,White,Female,0,0,39,United-States,<=50K,0,0,White,0,0.0,0.0
39,Private,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,46,United-States,>50K,1,1,White,0,0.0,0.0
49,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,46,United-States,<=50K,0,0,White,0,0.0,0.0
39,State-gov,Some-college,10,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,47,United-States,<=50K,0,0,Non-White,0,0.0,0.0
18,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,37,United-States,<=50K,0,1,White,0,0.0,0.0
27,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37,United-States,>50K,1,1,White,1,0.0,0.0
37,Private,Prof-school,15,Married-civ-spouse,Sales,Other-relative,Amer-Indian-Eskimo,Male,0,0,39,United-States,>50K,1,1,Non-White,1,0.0,0.0
37,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,>50K,1,1,White,0,0.0,0.0
63,Private,HS-grad,9,Divorced,Tech-support,Husband,White,Male,0,0,27,United-States,<=50K,0,1,White,0,0.0,0.0
19,Private,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,0,54,United-States,>50K,1,0,White,1,0.0,0.0
44,Private,Some-college,10,Never-married,Exec-managerial,Husband,White,Female,0,0,39,United-States,<=50K,0,0,White,0,0.0,0.0
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,29,United-States,>50K,1,0,White,1,0.0,0.0
67,Self-emp-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,32,United-States,<=50K,0,1,White,1,0.0,0.0
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,33,United-States,<=50K,0,1,White,1,0.0,0.0
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,<=50K,0,0,White,1,0.0,0.0
45,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,56,United-States,<=50K,0,1,White,1,0.0,0.0
40,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Husband,White,Male,0,574,35,United-States,<=50K,0,1,White,0,0.0,6.354370040797351
36,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,16,United-States,<=50K,0,1,White,1,0.0,0.0
43,Private,7th-8th,4,Never-married,Farming-fishing,Unmarried,White,Male,0,0,43,United-States,<=50K,0,1,White,0,0.0,0.0
18,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,22,United-States,<=50K,0,0,White,0,0.0,0.0
46,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,34,Other,>50K,1,1,White,1,0.0,0.0
39,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,58,United-States,>50K,1,0,White,1,0.0,0.0
35,Private,HS-grad,9,Never-married,Farming-fishing,Husband,Black,Male,0,0,23,United-States,<=50K,0,1,Non-White,0,0.0,0.0
64,Private,Some-college,10,Never-married,Machine-op-inspct,Wife,White,Male,0,0,32,United-States,>50K,1,1,White,0,0.0,0.0
29,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,26,United-States,>50K,1,0,White,0,0.0,0.0
32,Private,Some-college,10,Widowed,Sales,Husband,White,Male,0,0,23,United-States,<=50K,0,1,White,0,0.0,0.0
63,Private,11th,7,Separated,Tech-support,Husband,White,Male,0,0,32,United-States,>50K,1,1,White,0,0.0,0.0
27,Federal-gov,Bachelors,13,Never-married,Tech-support,Husband,Black,Male,0,0,36,United-States,<=50K,0,1,Non-White,0,0.0,0.0
30,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,53,United-States,>50K,1,0,White,1,0.0,0.0
36,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,33,United-States,<=50K,0,1,Non-White,1,0.0,0.0
48,Private,Some-college,10,Separated,Adm-clerical,Wife,White,Female,0,0,46,United-States,<=50K,0,0,White,0,0.0,0.0
40,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,1,White,0,0.0,0.0
21,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,2293,63,United-States,<=50K,0,1,White,1,0.0,7.738052297689316
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,32,United-States,<=50K,0,1,White,1,0.0,0.0
30,State-gov,Assoc-voc,11,Never-married,Other-service,Husband,Black,Female,0,0,58,United-States,<=50K,0,0,Non-White,0,0.0,0.0
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,46,United-States,<=50K,0,0,White,1,0.0,0.0
43,State-gov,Assoc-voc,11,Divorced,Tech-support,Husband,White,Female,0,0,54,United-States,<=50K,0,0,White,0,0.0,0.0
43,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,26,United-States,>50K,1,1,White,0,0.0,0.0
18,Local-gov,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,35,United-States,>50K,1,1,White,1,0.0,0.0
51,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,<=50K,0,1,White,1,0.0,0.0
41,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,22,United-States,<=50K,0,0,White,1,0.0,0.0
55,Private,Assoc-voc,11,Divorced,Transport-moving,Own-child,White,Male,96823,0,31,United-States,>50K,1,1,White,0,11.48065017641844,0.0
43,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,25,Other,<=50K,0,1,White,1,0.0,0.0
52,Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Female,0,3528,35,United-States,<=50K,0,0,White,0,0.0,8.16876982367527
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Tech-support,Unmarried,White,Male,0,0,37,United-States,<=50K,0,1,White,1,0.0,0.0
55,Private,HS-grad,9,Never-married,Prof-specialty,Wife,White,Male,0,0,73,United-States,<=50K,0,1,White,0,0.0,0.0
44,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,43,United-States,<=50K,0,1,White,0,0.0,0.0
36,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,22,United-States,<=50K,0,1,White,1,0.0,0.0
67,Private,Some-college,10,Married-civ-spouse,Tech-support,Other-relative,Black,Female,0,0,41,United-States,<=50K,0,0,Non-White,1,0.0,0.0
49,Federal-gov,Assoc-voc,11,Divorced,Priv-house-serv,Not-in-family,White,Male,5025,0,9,United-States,<=50K,0,1,White,0,8.522379718103538,0.0
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,49,United-States,>50K,1,1,White,1,0.0,0.0
21,Private,Prof-school,15,Divorced,Tech-support,Own-child,White,Male,0,0,50,Other,>50K,1,1,White,0,0.0,0.0
21,Private,Assoc-voc,11,Never-married,Transport-moving,Unmarried,White,Male,0,0,22,United-States,>50K,1,1,White,0,0.0,0.0
41,State-gov,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,<=50K,0,1,White,0,0.0,0.0
39,State-gov,Bachelors,13,Never-married,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K,0,1,White,0,0.0,0.0
30,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,30,United-States,>50K,1,1,White,1,0.0,0.0
39,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2420,57,United-States,>50K,1,0,White,1,0.0,7.791935956938058
58,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,34,United-States,<=50K,0,1,White,1,0.0,0.0
47,Private,HS-grad,9,Never-married,Craft-repair,Wife,White,Male,0,0,43,United-States,<=50K,0,1,White,0,0.0,0.0
23,Private,HS-grad,9,Divorced,Tech-support,Own-child,White,Male,0,0,35,United-States,>50K,1,1,White,0,0.0,0.0
36,Private,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,1781,56,United-States,>50K,1,0,White,1,0.0,7.485491608030754
27,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,36,United-States,<=50K,0,1,White,0,0.0,0.0
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,32,United-States,<=50K,0,1,White,1,0.0,0.0
32,Private,11th,7,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,0,39,United-States,<=50K,0,0,White,1,0.0,0.0
31,Private,Bachelors,13,Never-married,Handlers-cleaners,Husband,White,Male,0,0,24,Mexico,>50K,1,1,White,0,0.0,0.0
21,Private,Prof-school,15,Married-civ-spouse,Other-service,Not-in-family,White,Female,2056,0,63,United-States,<=50K,0,0,White,1,7.6290038896529575,0.0
36,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,57,United-States,<=50K,0,1,Non-White,1,0.0,0.0
30,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,37,United-States,<=50K,0,1,White,0,0.0,0.0
18,Private,Some-college,10,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Female,0,3034,30,Other,<=50K,0,0,Non-White,0,0.0,8.017966703493599
64,Private,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,34,United-States,<=50K,0,1,White,0,0.0,0.0
52,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,26,United-States,<=50K,0,0,White,1,0.0,0.0
33,Private,11th,7,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,0,2518,32,United-States,<=50K,0,1,Non-White,1,0.0,7.831617276352611
38,Private,Bachelors,13,Never-married,Craft-repair,Wife,White,Male,0,0,33,Other,>50K,1,1,White,0,0.0,0.0
22,Private,Some-college,10,Never-married,Other-service,Unmarried,White,Male,0,0,25,United-States,<=50K,0,1,White,0,0.0,0.0
60,Private,Some-college,10,Never-married,Prof-specialty,Husband,White,Male,0,0,53,United-States,<=50K,0,1,White,0,0.0,0.0
62,Private,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Male,0,0,38,Mexico,<=50K,0,1,White,0,0.0,0.0
40,Private,Prof-school,15,Separated,Transport-moving,Husband,White,Female,0,0,46,United-States,<=50K,0,0,White,0,0.0,0.0
51,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,0,0,36,United-States,<=50K,0,1,White,0,0.0,0.0
40,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,26,United-States,>50K,1,1,White,1,0.0,0.0
20,State-gov,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,291,33,United-States,<=50K,0,1,White,1,0.0,5.676753802268282
32,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,32,United-States,<=50K,0,1,White,0,0.0,0.0
39,Self-emp-inc,11th,7,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,51,United-States,<=50K,0,0,White,1,0.0,0.0
32,Private,Bachelors,13,Never-married,Adm-clerical,Wife,Black,Female,0,4098,55,United-States,<=50K,0,0,Non-White,0,0.0,8.318498320504338
35,Private,Bachelors,13,Never-married,Other-service,Other-relative,Black,Male,0,0,24,United-States,<=50K,0,1,Non-White,0,0.0,0.0
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,<=50K,0,1,White,1,0.0,0.0
36,Private,Some-college,10,Divorced,Exec-managerial,Husband,Black,Male,0,0,39,United-States,<=50K,0,1,Non-White,0,0.0,0.0
38,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Female,78672,0,33,United-States,<=50K,0,0,White,1,11.27305530057358,0.0
24,Private,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Female,46873,0,35,United-States,<=50K,0,0,White,0,10.75521842971182,0.0
